"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4545","Check_search_field","chromium","Fri Nov 15 01:43:03 GMT 2024","failed","Fri Nov 15 01:43:08 GMT 2024","","test.spec.js","",""
