"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6100","Check_search_field","chromium","Wed Dec 04 01:47:14 GMT 2024","failed","Wed Dec 04 01:47:20 GMT 2024","","test.spec.js","",""
